Arizona D'Backs (7), San Francisco Giants (1)
San Diego Padres (6), St. Louis Cardinals (5)
New York Yankees (16), Tampa Bay Devil Rays (1)
Boston Red Sox (0), Toronto Blue Jays (5)
Texas Rangers (5), LA Angels of Anaheim (2)
New York Mets (0), Atlanta Braves (12)
Tampa Bay Devil Rays (1), Boston Red Sox (5)
Milwaukee Brewers (6), Chicago Cubs (14)
Chicago White Sox (0), Cleveland Indians (6)
Los Angeles Dodgers (11), Colorado Rockies (4)
Toronto Blue Jays (3), Detroit Tigers (4)
Cincinnati Reds (5), Florida Marlins (3)
Kansas City Royals (2), Minnesota Twins (3)
Baltimore Orioles (4), New York Yankees (5)
Houston Astros (7), Pittsburgh Pirates (4)
Oakland Athletics (12), Seattle Mariners (3)
Arizona D'Backs (2), San Francisco Giants (4)
San Diego Padres (7), St. Louis Cardinals (5)
Philadelphia Phillies (3), Washington Nationals (4)
Texas Rangers (5), LA Angels of Anaheim (6)
New York Mets (1), Atlanta Braves (13)
Tampa Bay Devil Rays (11), Boston Red Sox (0)
Milwaukee Brewers (2), Chicago Cubs (3)
Chicago White Sox (2), Cleveland Indians (1)
Los Angeles Dodgers (6), Colorado Rockies (4)
Toronto Blue Jays (7), Detroit Tigers (4)
Cincinnati Reds (2), Florida Marlins (7)
Kansas City Royals (6), Minnesota Twins (4)
Baltimore Orioles (5), New York Yankees (16)
Houston Astros (7), Pittsburgh Pirates (6)
Oakland Athletics (7), Seattle Mariners (6)
Arizona D'Backs (6), San Francisco Giants (3)
San Diego Padres (2), St. Louis Cardinals (4)
Philadelphia Phillies (8), Washington Nationals (7)
Oakland Athletics (0), LA Angels of Anaheim (2)
San Diego Padres (12), Arizona D'Backs (4)
New York Mets (7), Atlanta Braves (4)
Tampa Bay Devil Rays (4), Cleveland Indians (5)
Los Angeles Dodgers (19), Colorado Rockies (11)
Toronto Blue Jays (8), Detroit Tigers (6)
Cincinnati Reds (5), Florida Marlins (1)
Kansas City Royals (1), Minnesota Twins (2)
Baltimore Orioles (7), New York Yankees (1)
Houston Astros (3), Pittsburgh Pirates (0)
Milwaukee Brewers (9), St. Louis Cardinals (4)
Philadelphia Phillies (1), Washington Nationals (3)
Oakland Athletics (0), LA Angels of Anaheim (6)
San Diego Padres (1), Arizona D'Backs (3)
Houston Astros (1), Atlanta Braves (4)
Baltimore Orioles (3), Boston Red Sox (4)
Colorado Rockies (5), Chicago Cubs (2)
Tampa Bay Devil Rays (1), Cleveland Indians (2)
Kansas City Royals (9), Detroit Tigers (7)
Philadelphia Phillies (14), Florida Marlins (2)
Chicago White Sox (4), Minnesota Twins (3)
Toronto Blue Jays (2), New York Yankees (7)
Cincinnati Reds (5), Pittsburgh Pirates (2)
Texas Rangers (6), Seattle Mariners (5)
Los Angeles Dodgers (4), San Francisco Giants (3)
Milwaukee Brewers (5), St. Louis Cardinals (10)
New York Mets (4), Washington Nationals (3)
Oakland Athletics (6), LA Angels of Anaheim (7)
San Diego Padres (3), Arizona D'Backs (1)
Houston Astros (5), Atlanta Braves (4)
Baltimore Orioles (5), Boston Red Sox (4)
Colorado Rockies (11), Chicago Cubs (9)
Tampa Bay Devil Rays (1), Cleveland Indians (6)
Kansas City Royals (9), Detroit Tigers (6)
Philadelphia Phillies (4), Florida Marlins (3)
Chicago White Sox (6), Minnesota Twins (3)
Toronto Blue Jays (6), New York Yankees (5)
Cincinnati Reds (0), Pittsburgh Pirates (3)
Texas Rangers (1), Seattle Mariners (3)
Los Angeles Dodgers (4), San Francisco Giants (2)
Milwaukee Brewers (2), St. Louis Cardinals (3)
New York Mets (13), Washington Nationals (0)
Oakland Athletics (11), LA Angels of Anaheim (10)
San Diego Padres (7), Arizona D'Backs (6)
Houston Astros (1), Atlanta Braves (3)
Baltimore Orioles (0), Boston Red Sox (9)
Colorado Rockies (5), Chicago Cubs (8)
Tampa Bay Devil Rays (3), Cleveland Indians (6)
Kansas City Royals (10), Detroit Tigers (8)
Philadelphia Phillies (2), Florida Marlins (3)
Chicago White Sox (1), Minnesota Twins (5)
Toronto Blue Jays (7), New York Yankees (5)
Cincinnati Reds (0), Pittsburgh Pirates (1)
Texas Rangers (2), Seattle Mariners (3)
Los Angeles Dodgers (4), San Francisco Giants (3)
Milwaukee Brewers (5), St. Louis Cardinals (3)
New York Mets (6), Washington Nationals (2)
